predicted,truth,output,top,path
6,2,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092487186193466,2024-12-24-15-14-57/SITE438_ORNT290_VIS3mi.png
6,3,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095599293708801,2024-07-23-10-10-08/SITE53_ORNT170_VIS4mi.png
6,3,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095072537660599,2024-12-24-15-14-57/SITE193_ORNT295_VIS4mi.png
6,5,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094749182462692,2024-07-24-16-43-44/SITE45_ORNT5_VIS6mi.png
6,8,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092385858297348,2025-02-02-12-13-03/SITE276_ORNT45_VIS9mi.png
6,5,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094848275184631,2024-10-10-15-17-15/SITE160_ORNT237_VIS6mi.png
6,9,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093273222446442,2025-01-26-13-23-03/SITE725_ORNT180_VIS10+mi.png
6,7,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0999, 0.1002, 0.1009, 0.0998, 0.0992, 0.0999]",0.10090958327054977,2024-10-15-10-59-57/SITE397_ORNT30_VIS8mi.png
6,0,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092861950397491,2024-05-03-12-14-06/SITE41_ORNT170_VIS1-25mi.png
6,6,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093255341053009,2024-07-02-16-22-41/SITE179_ORNT36_VIS7mi.png
6,0,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092279314994812,2025-02-14-15-24-27/SITE230_ORNT214_VIS1-75mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093909502029419,2024-05-09-16-15-37/SITE58_ORNT245_VIS2-5mi.png
6,6,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093024373054504,2025-02-14-15-24-27/SITE593_ORNT255_VIS7mi.png
6,9,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093820840120316,2025-02-05-13-59-56/SITE95_ORNT317_VIS10+mi.png
6,6,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094156116247177,2024-07-23-16-31-18/SITE739_ORNT135_VIS7mi.png
6,3,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094278305768967,2024-08-01-13-32-05/SITE595_ORNT270_VIS4mi.png
6,5,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10096345841884613,2024-07-04-13-27-11/SITE446_ORNT101_VIS6mi.png
6,4,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094421356916428,2024-07-24-16-43-44/SITE575_ORNT85_VIS5mi.png
6,9,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094704478979111,2024-10-20-11-35-46/SITE542_ORNT305_VIS10+mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093504935503006,2025-01-17-15-10-02/SITE852_ORNT135_VIS2mi.png
6,1,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093220323324203,2024-07-14-10-21-23/SITE421_ORNT110_VIS2-5mi.png
6,5,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092112421989441,2025-02-04-15-47-48/SITE725_ORNT295_VIS6mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092996805906296,2025-03-15-15-41-34/SITE471_ORNT0_VIS2-5mi.png
6,0,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0999, 0.1001, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093976557254791,2025-02-01-17-30-02/SITE309_ORNT30_VIS1mi.png
6,0,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10091377794742584,2025-04-02-15-05-32/SITE15_ORNT350_VIS1-25mi.png
6,6,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10096137970685959,2024-09-08-16-00-24/SITE96_ORNT135_VIS7mi.png
6,4,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095014423131943,2024-06-20-11-19-17/SITE253_ORNT325_VIS5mi.png
6,7,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.1009349450469017,2025-04-10-17-56-44/SITE215_ORNT130_VIS8mi.png
6,8,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093162953853607,2024-06-18-18-07-05/SITE508_ORNT135_VIS9mi.png
6,0,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.1009199395775795,2025-02-05-13-59-56/SITE376_ORNT70_VIS1mi.png
6,1,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092825442552567,2024-08-15-16-44-48/SITE435_ORNT15_VIS2mi.png
6,4,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10097426176071167,2024-05-07-15-42-07/SITE577_ORNT10_VIS5mi.png
6,2,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095256567001343,2024-06-06-10-38-22/SITE65_ORNT234_VIS3mi.png
6,0,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093501955270767,2025-03-29-15-28-57/SITE217_ORNT100_VIS1mi.png
6,8,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092059522867203,2024-07-02-10-19-43/SITE353_ORNT245_VIS9mi.png
6,5,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092845559120178,2024-07-25-18-03-52/SITE557_ORNT191_VIS6mi.png
6,1,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094619542360306,2024-07-28-13-48-26/SITE244_ORNT50_VIS2mi.png
6,7,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095540434122086,2025-03-15-15-41-34/SITE540_ORNT178_VIS8mi.png
6,0,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093789547681808,2025-02-17-14-46-26/SITE241_ORNT214_VIS1-5mi.png
6,5,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092552751302719,2025-02-14-15-24-27/SITE821_ORNT135_VIS6mi.png
6,3,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094664245843887,2025-02-10-14-47-56/SITE75_ORNT270_VIS4mi.png
6,2,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092021524906158,2025-01-28-16-10-28/SITE98_ORNT245_VIS3mi.png
6,4,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093953460454941,2024-08-12-20-17-35/SITE612_ORNT30_VIS5mi.png
6,4,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094799846410751,2024-07-04-13-27-11/SITE422_ORNT85_VIS5mi.png
6,2,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095875710248947,2025-02-16-12-49-10/SITE66_ORNT162_VIS3mi.png
6,7,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094835609197617,2024-09-20-16-20-08/SITE203_ORNT335_VIS8mi.png
6,8,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094255208969116,2024-10-15-10-59-57/SITE547_ORNT350_VIS9mi.png
6,9,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093823820352554,2024-12-29-16-00-12/SITE582_ORNT270_VIS10+mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093902796506882,2024-05-23-15-19-49/SITE203_ORNT220_VIS2mi.png
6,6,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.1009521484375,2025-01-31-13-49-43/SITE760_ORNT310_VIS7mi.png
6,3,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095088928937912,2024-12-29-16-00-12/SITE834_ORNT100_VIS4mi.png
6,6,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093400627374649,2024-07-28-13-48-26/SITE25_ORNT150_VIS7mi.png
6,5,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0999, 0.1001, 0.1009, 0.0999, 0.0993, 0.0999]",0.10094338655471802,2024-12-16-12-39-30/SITE309_ORNT325_VIS6mi.png
6,4,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094331949949265,2024-08-11-09-28-59/SITE569_ORNT276_VIS5mi.png
6,7,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0999, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092803090810776,2024-08-24-13-47-04/SITE340_ORNT230_VIS8mi.png
6,4,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093583911657333,2024-08-31-14-30-34/SITE251_ORNT140_VIS5mi.png
6,3,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093644261360168,2024-08-18-13-20-24/SITE241_ORNT311_VIS4mi.png
6,0,"[0.1005, 0.1000, 0.0997, 0.1000, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10089012235403061,2025-01-29-12-01-12/SITE389_ORNT120_VIS1mi.png
6,6,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095386207103729,2024-09-20-16-20-08/SITE58_ORNT245_VIS7mi.png
6,3,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092122852802277,2024-07-26-10-22-16/SITE258_ORNT125_VIS4mi.png
6,0,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095926374197006,2024-05-28-11-05-32/SITE620_ORNT150_VIS1-25mi.png
6,5,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095486789941788,2024-08-18-13-20-24/SITE45_ORNT5_VIS6mi.png
6,3,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093987733125687,2024-06-22-15-38-49/SITE117_ORNT165_VIS4mi.png
6,9,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.1009218767285347,2025-02-10-14-47-56/SITE426_ORNT130_VIS30mi.png
6,3,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093235969543457,2024-09-19-16-37-08/SITE161_ORNT316_VIS4mi.png
6,4,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094761848449707,2024-08-26-16-02-03/SITE417_ORNT220_VIS5mi.png
6,3,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10091204196214676,2025-04-07-16-10-10/SITE276_ORNT225_VIS4mi.png
6,2,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093893110752106,2025-03-31-13-29-12/SITE446_ORNT230_VIS3mi.png
6,4,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094011574983597,2024-07-02-16-22-41/SITE417_ORNT315_VIS5mi.png
6,7,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093450546264648,2025-04-11-14-52-32/SITE821_ORNT50_VIS8mi.png
6,6,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094238072633743,2024-06-03-13-44-33/SITE58_ORNT175_VIS7mi.png
6,2,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094673186540604,2024-09-29-15-43-38/SITE272_ORNT325_VIS3mi.png
6,9,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092663019895554,2024-12-10-14-08-09/SITE786_ORNT255_VIS10+mi.png
6,0,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094287991523743,2025-02-02-12-13-03/SITE446_ORNT165_VIS1-75mi.png
6,0,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093164443969727,2025-03-31-13-29-12/SITE205_ORNT305_VIS1-75mi.png
6,2,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10096513479948044,2024-08-31-14-30-34/SITE25_ORNT30_VIS3mi.png
6,4,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.1009536013007164,2024-09-08-13-07-06/SITE178_ORNT110_VIS5mi.png
6,0,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092072188854218,2025-04-07-16-10-10/SITE75_ORNT270_VIS1mi.png
6,5,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095515847206116,2024-08-19-10-27-18/SITE572_ORNT325_VIS6mi.png
6,1,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092585533857346,2024-07-22-11-13-59/SITE179_ORNT185_VIS2mi.png
6,1,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0999, 0.1002, 0.1009, 0.0998, 0.0992, 0.0999]",0.1009068563580513,2025-02-15-16-53-20/SITE365_ORNT100_VIS2mi.png
6,8,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10098567605018616,2024-05-28-11-05-32/SITE361_ORNT170_VIS9mi.png
6,3,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.1009197011590004,2024-12-21-15-04-41/SITE10_ORNT175_VIS4mi.png
6,2,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.1009388417005539,2025-03-23-13-51-54/SITE117_ORNT165_VIS3mi.png
6,3,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093289613723755,2024-08-02-13-37-25/SITE239_ORNT30_VIS4mi.png
6,8,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10091397911310196,2024-08-29-14-11-27/SITE343_ORNT360_VIS9mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093016177415848,2024-09-27-16-12-40/SITE42_ORNT205_VIS2-5mi.png
6,8,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0999, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092262923717499,2024-06-14-14-13-33/SITE508_ORNT225_VIS9mi.png
6,9,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10096175968647003,2024-12-23-15-38-40/SITE617_ORNT40_VIS10+mi.png
6,4,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093145817518234,2024-08-01-10-54-34/SITE5_ORNT320_VIS5mi.png
6,8,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0999, 0.1002, 0.1009, 0.0999, 0.0993, 0.0999]",0.10092449188232422,2024-06-16-19-09-40/SITE424_ORNT180_VIS9mi.png
6,7,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094801336526871,2024-05-27-19-19-47/SITE168_ORNT285_VIS8mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093789547681808,2024-10-11-15-41-13/SITE256_ORNT290_VIS2-5mi.png
6,5,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094507783651352,2025-03-02-13-12-40/SITE207_ORNT235_VIS6mi.png
6,0,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093487799167633,2024-12-09-12-13-38/SITE36_ORNT80_VIS1-25mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093281418085098,2025-01-31-13-49-43/SITE18_ORNT290_VIS2-5mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094720870256424,2025-03-23-13-51-54/SITE229_ORNT18_VIS2-5mi.png
6,9,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093488544225693,2025-04-10-17-56-44/SITE606_ORNT180_VIS10+mi.png
6,6,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10096466541290283,2025-04-01-16-59-16/SITE897_ORNT300_VIS7mi.png
6,7,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095372051000595,2025-03-20-11-55-50/SITE8_ORNT123_VIS8mi.png
6,2,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093255341053009,2025-02-11-14-30-47/SITE41_ORNT170_VIS3mi.png
6,7,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095461457967758,2024-05-14-16-18-20/SITE629_ORNT210_VIS8mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093242675065994,2025-03-31-15-41-11/SITE194_ORNT194_VIS2-5mi.png
6,7,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094864666461945,2024-05-21-12-02-34/SITE545_ORNT95_VIS8mi.png
6,8,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0999, 0.1002, 0.1009, 0.0999, 0.0993, 0.0999]",0.10093104839324951,2024-10-19-10-55-55/SITE464_ORNT90_VIS9mi.png
6,1,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094913095235825,2024-05-30-17-47-26/SITE94_ORNT180_VIS2-5mi.png
6,5,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092832893133163,2024-07-22-20-17-56/SITE22_ORNT0_VIS6mi.png
6,4,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095232725143433,2024-05-21-12-02-34/SITE439_ORNT350_VIS5mi.png
6,7,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10091521590948105,2025-03-04-14-20-15/SITE15_ORNT90_VIS8mi.png
6,5,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092432796955109,2024-07-29-16-41-43/SITE623_ORNT180_VIS6mi.png
6,2,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1010, 0.0999, 0.0992, 0.0999]",0.1009509265422821,2024-06-01-11-15-19/SITE161_ORNT141_VIS3mi.png
6,3,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094431042671204,2024-09-08-16-00-24/SITE19_ORNT325_VIS4mi.png
6,1,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092084109783173,2024-04-30-13-21-52/SITE10_ORNT90_VIS2-5mi.png
6,7,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.1009557694196701,2025-02-02-12-13-03/SITE272_ORNT130_VIS8mi.png
6,7,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10096128284931183,2024-07-24-16-43-44/SITE241_ORNT120_VIS8mi.png
6,2,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.1009555533528328,2024-09-07-13-37-18/SITE262_ORNT290_VIS3mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094299912452698,2025-01-31-13-49-43/SITE30_ORNT345_VIS2mi.png
6,5,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.1009206622838974,2024-07-07-15-01-32/SITE22_ORNT190_VIS6mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0999, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10091597586870193,2025-04-16-13-54-24/SITE508_ORNT225_VIS2mi.png
6,0,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10093194246292114,2025-03-31-15-41-11/SITE94_ORNT10_VIS1mi.png
6,6,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094784945249557,2024-07-22-20-17-56/SITE437_ORNT340_VIS7mi.png
6,7,"[0.1006, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092109441757202,2024-08-26-16-02-03/SITE43_ORNT270_VIS8mi.png
6,7,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094037652015686,2024-08-01-13-32-05/SITE48_ORNT115_VIS8mi.png
6,0,"[0.1005, 0.1000, 0.0997, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10091029107570648,2025-03-02-13-12-40/SITE134_ORNT70_VIS1-5mi.png
6,1,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092925280332565,2024-09-02-17-43-28/SITE167_ORNT60_VIS2-5mi.png
6,2,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1001, 0.1010, 0.0999, 0.0992, 0.0999]",0.10095875710248947,2024-10-10-15-17-15/SITE193_ORNT240_VIS3mi.png
6,7,"[0.1006, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094663500785828,2025-02-14-15-24-27/SITE245_ORNT227_VIS8mi.png
6,6,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10094314813613892,2024-07-18-14-04-18/SITE411_ORNT220_VIS7mi.png
6,1,"[0.1005, 0.1000, 0.0996, 0.0999, 0.0998, 0.1002, 0.1009, 0.0999, 0.0992, 0.0999]",0.10092362016439438,2025-03-06-15-10-58/SITE485_ORNT290_VIS2mi.png
