site_id,n_total,n_train,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,test_loss,epoch
SITE447,21,16,5,13,28,0.4000000059604645,0.800000011920929,0.6728971898555756,1.2000000476837158,1.6733200550079346,3.3246946334838867,2.999121904373169,13
SITE454,28,21,7,60,60,0.4285714328289032,0.4285714328289032,-2.190476179122925,3.142857074737549,4.375255107879639,1.8899223804473877,2.654862880706787,60
SITE455,31,22,9,8,23,0.0,0.2222222238779068,-0.5906976461410522,3.777777671813965,4.109609603881836,3.7123067378997803,3.6842057704925537,8
SITE460,20,16,4,22,37,0.25,0.5,-0.21052634716033936,2.5,3.391165018081665,3.324599266052246,3.223797082901001,22
SITE461,20,15,5,1,16,0.0,0.4000000059604645,0.040178656578063965,2.5999999046325684,2.9325757026672363,3.2820098400115967,3.3807642459869385,1
SITE463,26,20,6,60,60,0.3333333432674408,0.5,-1.3738317489624023,3.5,4.600724697113037,3.1832637786865234,3.162846565246582,60
SITE464,36,28,8,50,60,0.5,0.5,-0.8992805480957031,3.125,4.541475296020508,2.9166070222854614,3.0224123001098633,50
SITE468,24,18,6,60,60,0.1666666716337204,0.5,-1.7857141494750977,3.3333332538604736,4.163331985473633,2.7923896312713623,2.9808545112609863,60
SITE469,20,16,4,32,47,0.5,1.0,-0.8181818723678589,0.75,1.1180340051651,2.531836986541748,2.7419779300689697,32
SITE471,66,49,17,8,23,0.3529411852359772,0.4117647111415863,-1.2725913524627686,3.411764621734619,4.5889892578125,2.6468030214309692,2.645810842514038,8
SITE474,22,16,6,21,36,0.3333333432674408,0.6666666865348816,-0.22666668891906738,2.0,2.7688746452331543,3.0891177654266357,3.0667004585266113,21
SITE477,50,36,14,45,60,0.3571428656578064,0.5714285969734192,-0.7589744329452515,2.5714285373687744,3.7416574954986572,2.3345492680867515,2.9909510612487793,45
SITE483,33,24,9,60,60,0.2222222238779068,0.4444444477558136,-1.4324326515197754,3.555555582046509,4.4721360206604,3.0298770666122437,2.9456558227539062,60
SITE485,43,33,10,45,60,0.20000000298023224,0.6000000238418579,-0.04674792289733887,2.5,3.2093613147735596,3.7339566548665366,2.978870391845703,45
SITE486,25,19,6,9,24,0.6666666865348816,0.6666666865348816,-0.4909090995788574,1.5,2.6140644550323486,2.503615617752075,2.4956212043762207,9
SITE490,52,39,13,46,60,0.38461539149284363,0.5384615659713745,-0.8346773386001587,2.307692289352417,3.2816505432128906,2.4710005124409995,2.786165952682495,46
SITE492,25,19,6,60,60,0.3333333432674408,0.6666666865348816,-0.550561785697937,1.5,1.9578900337219238,1.7199015021324158,2.523157835006714,60
SITE506,44,34,10,28,43,0.5,0.5,-1.4278438091278076,2.5,3.781534194946289,2.2452170848846436,2.558281421661377,28
SITE508,115,88,27,60,60,0.25925925374031067,0.48148149251937866,-1.0205883979797363,3.1111111640930176,4.118611812591553,2.823560357093811,3.059582233428955,60
SITE510,26,20,6,26,41,0.5,0.5,-0.725321888923645,2.1666667461395264,3.34165620803833,2.585671544075012,2.6987621784210205,26
SITE520,69,53,16,13,28,0.3125,0.5,-0.5816494226455688,2.4375,3.36340594291687,3.0038346648216248,2.897648572921753,13
SITE521,60,43,17,27,42,0.29411765933036804,0.47058823704719543,-0.6875,3.411764621734619,4.365641117095947,3.142005523045858,2.9729164838790894,27
SITE522,75,57,18,41,56,0.3888888955116272,0.6111111044883728,-0.36383605003356934,2.277777671813965,3.391165018081665,2.6781139373779297,2.984399199485779,41
SITE528,45,34,11,16,31,0.4545454680919647,0.5454545617103577,-0.9085173606872559,2.1818182468414307,3.1622776985168457,2.60978110631307,2.6523776054382324,16
SITE538,28,21,7,60,60,0.4285714328289032,0.4285714328289032,-0.23003196716308594,2.857142925262451,3.964124917984009,3.080996513366699,3.2931201457977295,60
SITE539,24,17,7,48,60,0.4285714328289032,0.4285714328289032,-1.271634578704834,3.2857143878936768,4.391550540924072,4.436463117599487,2.9971983432769775,48
SITE540,22,16,6,60,60,0.3333333432674408,0.5,-1.1235954761505127,3.3333332538604736,4.582575798034668,2.885991334915161,3.196467161178589,60
SITE541,31,22,9,60,60,0.4444444477558136,0.5555555820465088,-0.04182875156402588,2.555555582046509,3.636237382888794,3.0556480884552,3.067075490951538,60
SITE542,31,23,8,34,49,0.5,0.75,0.2666666507720947,1.75,2.872281312942505,2.6647467613220215,2.8652966022491455,34
SITE545,35,26,9,60,60,0.4444444477558136,0.6666666865348816,-0.4743589162826538,2.3333332538604736,3.574601650238037,2.8836528062820435,3.040825128555298,60
