predicted,truth,output,top,path
1,1,"[0.1345, 0.2575, 0.1631, 0.2031, 0.1057, 0.0606, 0.0369, 0.0326, 0.0046, 0.0014]",0.257477343082428,2024-08-02-10-36-13/SITE29_ORNT200_VIS2-5mi.png
9,0,"[0.0059, 0.0117, 0.0400, 0.0668, 0.0515, 0.0556, 0.0887, 0.1863, 0.0671, 0.4263]",0.4262899160385132,2024-07-01-19-28-49/SITE239_ORNT110_VIS1-5mi.png
6,8,"[0.0195, 0.0419, 0.1130, 0.1103, 0.1247, 0.1352, 0.1629, 0.1492, 0.0331, 0.1102]",0.1628883332014084,2025-03-02-13-12-40/SITE53_ORNT223_VIS9mi.png
1,2,"[0.1400, 0.2523, 0.1681, 0.1943, 0.1037, 0.0621, 0.0375, 0.0347, 0.0053, 0.0022]",0.25225338339805603,2024-08-18-13-20-24/SITE179_ORNT185_VIS3mi.png
9,7,"[0.0094, 0.0192, 0.0682, 0.0862, 0.0787, 0.0789, 0.0944, 0.2010, 0.0640, 0.3000]",0.2999902069568634,2024-04-25-17-48-06/SITE241_ORNT214_VIS8mi.png
8,8,"[0.0071, 0.0282, 0.0411, 0.0130, 0.0689, 0.1843, 0.0422, 0.0192, 0.5816, 0.0144]",0.5815703272819519,2025-02-02-12-13-03/SITE343_ORNT360_VIS9mi.png
8,8,"[0.0096, 0.0261, 0.0627, 0.0457, 0.0716, 0.1244, 0.0585, 0.0794, 0.3257, 0.1962]",0.32573214173316956,2025-02-02-12-13-03/SITE281_ORNT20_VIS9mi.png
3,3,"[0.0516, 0.1668, 0.1793, 0.1859, 0.1559, 0.1258, 0.0755, 0.0459, 0.0110, 0.0023]",0.18587689101696014,2024-06-17-10-37-40/SITE234_ORNT350_VIS4mi.png
9,0,"[0.0107, 0.0187, 0.0592, 0.0814, 0.0675, 0.0695, 0.0953, 0.1760, 0.0484, 0.3732]",0.3731935918331146,2024-07-22-20-17-56/SITE20_ORNT226_VIS1-5mi.png
1,0,"[0.1357, 0.2682, 0.1768, 0.1864, 0.0999, 0.0621, 0.0353, 0.0296, 0.0046, 0.0014]",0.26816850900650024,2024-05-07-15-42-07/SITE545_ORNT20_VIS1-25mi.png
8,8,"[0.0048, 0.0135, 0.0378, 0.0500, 0.0563, 0.0834, 0.0619, 0.1227, 0.3152, 0.2544]",0.3151593506336212,2024-07-05-14-33-31/SITE324_ORNT115_VIS9mi.png
5,6,"[0.0096, 0.0259, 0.0301, 0.0363, 0.0831, 0.3733, 0.3520, 0.0419, 0.0082, 0.0397]",0.37325698137283325,2025-03-23-13-51-54/SITE17_ORNT340_VIS7mi.png
2,0,"[0.0992, 0.2066, 0.2153, 0.1369, 0.1260, 0.1103, 0.0481, 0.0392, 0.0129, 0.0054]",0.21533244848251343,2024-05-08-14-34-39/SITE205_ORNT305_VIS1mi.png
8,5,"[0.0105, 0.0412, 0.1035, 0.0336, 0.1206, 0.2161, 0.0467, 0.0618, 0.3457, 0.0204]",0.3456519544124603,2025-01-15-15-33-17/SITE339_ORNT90_VIS6mi.png
2,1,"[0.0462, 0.1372, 0.1995, 0.0580, 0.1405, 0.1828, 0.0388, 0.0584, 0.1276, 0.0110]",0.19951309263706207,2025-02-01-12-44-07/SITE324_ORNT225_VIS2mi.png
3,0,"[0.0404, 0.0983, 0.1428, 0.1871, 0.1618, 0.1201, 0.1162, 0.1025, 0.0182, 0.0127]",0.1870567500591278,2024-09-08-13-07-06/SITE45_ORNT180_VIS1-5mi.png
1,9,"[0.2012, 0.2333, 0.1668, 0.1502, 0.0835, 0.0459, 0.0377, 0.0567, 0.0082, 0.0164]",0.2332683503627777,2025-02-15-15-20-00/SITE193_ORNT5_VIS10+mi.png
3,5,"[0.0341, 0.1175, 0.1562, 0.1870, 0.1700, 0.1427, 0.1092, 0.0646, 0.0153, 0.0035]",0.18696799874305725,2024-07-28-13-48-26/SITE205_ORNT230_VIS6mi.png
5,5,"[0.1335, 0.1331, 0.1160, 0.0655, 0.1145, 0.2386, 0.0835, 0.0356, 0.0121, 0.0677]",0.23856167495250702,2025-03-31-15-41-11/SITE205_ORNT305_VIS6mi.png
5,4,"[0.0270, 0.0728, 0.1674, 0.0693, 0.1597, 0.2022, 0.0611, 0.0849, 0.1262, 0.0294]",0.20220839977264404,2024-12-10-14-08-09/SITE376_ORNT70_VIS5mi.png
1,3,"[0.2584, 0.3006, 0.1732, 0.0968, 0.0675, 0.0411, 0.0209, 0.0293, 0.0081, 0.0041]",0.3006192445755005,2025-01-31-13-49-43/SITE324_ORNT45_VIS4mi.png
8,9,"[0.0051, 0.0162, 0.0534, 0.0609, 0.1009, 0.1305, 0.0910, 0.1708, 0.2815, 0.0898]",0.28145527839660645,2024-06-06-17-01-51/SITE463_ORNT340_VIS15mi.png
8,8,"[0.0008, 0.0033, 0.0060, 0.0064, 0.0119, 0.0325, 0.0207, 0.0130, 0.8508, 0.0546]",0.8507685661315918,2024-07-07-11-04-33/SITE471_ORNT90_VIS9mi.png
1,0,"[0.2049, 0.2461, 0.1842, 0.1421, 0.0822, 0.0523, 0.0350, 0.0373, 0.0053, 0.0106]",0.2461298108100891,2025-03-23-13-51-54/SITE9_ORNT200_VIS1mi.png
