predicted,truth,output,top,path
1,4,"[0.1474, 0.2317, 0.1755, 0.1405, 0.0997, 0.0744, 0.0533, 0.0588, 0.0082, 0.0104]",0.2317304015159607,2025-03-31-13-29-12/SITE261_ORNT270_VIS5mi.png
3,2,"[0.0897, 0.1608, 0.1347, 0.2036, 0.1263, 0.1034, 0.0716, 0.0756, 0.0155, 0.0187]",0.20355398952960968,2024-10-05-11-04-16/SITE595_ORNT180_VIS3mi.png
8,9,"[0.0020, 0.0068, 0.0153, 0.0266, 0.0461, 0.0759, 0.0453, 0.0908, 0.6771, 0.0141]",0.6771277785301208,2025-04-11-14-52-32/SITE467_ORNT55_VIS15mi.png
1,5,"[0.1436, 0.1917, 0.1455, 0.1535, 0.1051, 0.0975, 0.0702, 0.0633, 0.0158, 0.0138]",0.1916951835155487,2025-03-06-15-10-58/SITE541_ORNT350_VIS6mi.png
1,4,"[0.1555, 0.3069, 0.1466, 0.1831, 0.0828, 0.0527, 0.0375, 0.0291, 0.0034, 0.0024]",0.3069312274456024,2024-08-30-10-00-55/SITE25_ORNT30_VIS5mi.png
5,4,"[0.0884, 0.1119, 0.1135, 0.0862, 0.1033, 0.1524, 0.0592, 0.1062, 0.1351, 0.0438]",0.15236443281173706,2024-09-30-11-56-46/SITE460_ORNT165_VIS5mi.png
1,3,"[0.0850, 0.2214, 0.1218, 0.1818, 0.1169, 0.1055, 0.0790, 0.0676, 0.0132, 0.0079]",0.2214178442955017,2024-07-23-10-10-08/SITE53_ORNT170_VIS4mi.png
8,8,"[0.0111, 0.0254, 0.0352, 0.0667, 0.0854, 0.1568, 0.0789, 0.1306, 0.3899, 0.0200]",0.3899350166320801,2024-06-15-14-23-40/SITE407_ORNT215_VIS9mi.png
9,9,"[0.0062, 0.0037, 0.0163, 0.0125, 0.0272, 0.0426, 0.0464, 0.1059, 0.0799, 0.6594]",0.6593937873840332,2025-02-05-13-59-56/SITE584_ORNT325_VIS10+mi.png
5,4,"[0.0428, 0.0726, 0.1113, 0.1063, 0.1128, 0.1826, 0.1125, 0.1213, 0.1106, 0.0272]",0.18262730538845062,2025-02-27-11-22-46/SITE25_ORNT30_VIS5mi.png
1,4,"[0.1646, 0.1998, 0.1294, 0.1664, 0.1142, 0.0810, 0.0559, 0.0600, 0.0172, 0.0116]",0.19976326823234558,2024-05-09-16-15-37/SITE418_ORNT260_VIS5mi.png
0,5,"[0.4561, 0.0988, 0.1459, 0.0942, 0.0417, 0.0278, 0.0232, 0.0939, 0.0103, 0.0081]",0.45607537031173706,2025-01-28-16-10-28/SITE171_ORNT126_VIS6mi.png
5,6,"[0.0197, 0.0440, 0.1249, 0.0462, 0.0949, 0.2628, 0.1715, 0.1350, 0.0629, 0.0381]",0.26283586025238037,2024-08-02-10-36-13/SITE241_ORNT34_VIS7mi.png
8,8,"[0.0094, 0.0144, 0.0266, 0.0100, 0.0539, 0.0752, 0.0241, 0.0465, 0.6496, 0.0904]",0.6495740413665771,2024-04-25-17-48-06/SITE377_ORNT110_VIS9mi.png
