site_id,n_total,n_train,n_val,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,val_loss,test_loss,epoch
SITE24,37,21,6,10,4,19,0.20000000298023224,0.6000000238418579,-0.3333333730697632,1.600000023841858,2.0,1.9330814480781555,2.2658233642578125,1.6886237859725952,4
SITE25,100,59,16,25,13,28,0.11999999731779099,0.7200000286102295,-0.019607901573181152,1.6799999475479126,2.0396077632904053,1.932032585144043,1.8127297163009644,2.009512424468994,13
SITE26,57,37,4,16,2,17,0.3125,0.5,-0.6449275016784668,2.6875,3.766629695892334,1.9730070034662883,2.0385384559631348,2.055786609649658,2
SITE29,59,32,9,18,1,16,0.1111111119389534,0.3333333432674408,-1.5772039890289307,3.277777671813965,3.7638633251190186,2.565252661705017,2.1487960815429688,2.2464067935943604,1
SITE30,45,22,6,17,15,30,0.05882352963089943,0.29411765933036804,-1.5433070659637451,3.6470587253570557,4.228753089904785,1.957964301109314,2.0601806640625,2.2103132605552673,15
SITE33,76,41,9,26,14,29,0.1538461595773697,0.6538461446762085,-0.20292210578918457,2.038461446762085,2.5645511150360107,1.7746109167734783,1.350129246711731,2.328595280647278,14
SITE35,25,15,2,8,43,58,0.25,0.375,-2.591522216796875,4.375,5.396758079528809,0.5716463923454285,0.2402479350566864,1.549806833267212,43
SITE36,29,17,3,9,1,16,0.3333333432674408,0.6666666865348816,0.49820148944854736,2.0,2.624669313430786,2.7463430166244507,2.617830276489258,2.2083070278167725,1
SITE40,95,57,13,25,3,18,0.23999999463558197,0.800000011920929,-0.0003883838653564453,1.6399999856948853,2.029778242111206,1.9594776630401611,2.2133822441101074,1.9144126772880554,3
SITE41,132,72,25,35,2,17,0.11428571492433548,0.5714285969734192,-1.1882257461547852,2.5999999046325684,3.281985282897949,2.2485330581665037,1.9748799800872803,2.065139134724935,2
SITE42,36,22,4,10,36,51,0.0,0.10000000149011612,-14.119620323181152,5.400000095367432,5.621387958526611,1.0573050379753113,0.8693766593933105,3.376110792160034,36
SITE43,73,43,9,21,46,60,0.190476194024086,0.4285714328289032,-1.6814782619476318,2.904761791229248,3.605551242828369,1.4259235461552937,2.042609930038452,2.9248241186141968,46
SITE45,86,46,10,30,1,16,0.06666667014360428,0.2666666805744171,-3.5656118392944336,4.433333396911621,5.01663875579834,2.2473092079162598,2.6287918090820312,2.5648657083511353,1
